name,price,have_stock
Sticker | Blitzkrieg,0.89,0
Sticker | Blood Boiler,0.95,0
Sticker | Blood Moon Tentaskull,0.09,0
Sticker | Blood Moon Wave Rider,0.09,3
Sticker | Bloodthirster (Foil),2.59,0
Sticker | Blue Gnar,0.05,0
Sticker | Blue Lethal,0.07,0
Sticker | Blue Shark Shooter,0.05,0
Sticker | Blue Swallow,0.41,0
Sticker | BnTeT (Foil) | Berlin 2019,0.45,3
Sticker | BnTeT (Foil) | Katowice 2019,1.09,0
Sticker | BnTeT | Berlin 2019,0.07,0
Sticker | BnTeT | Katowice 2019,0.15,0
Sticker | BnTeT | London 2018,0.48,0
Sticker | Bomb Code,0.77,1
Sticker | Bomb Doge,2.14,0
Sticker | Bomb Squad (Foil),4.61,0
Sticker | Bombsquad,0.09,0
Sticker | Bombsquad (Foil),0.49,0
Sticker | Bonehead,0.22,7
Sticker | Bonehead (Holo),0.73,2
Sticker | Boom,0.25,0
Sticker | Boom (Foil),3.7,0
Sticker | Boom (Foil) | 2020 RMR,0.14,38
Sticker | Boom (Gold) | 2020 RMR,1.63,0
Sticker | Boom (Holo),1.32,0
Sticker | Boom (Holo) | 2020 RMR,0.07,0
Sticker | Boom | 2020 RMR,0.03,0
Sticker | Boombl4 (Gold) | Berlin 2019,6.63,0
Sticker | Boombl4 (Gold) | Stockholm 2021,3.86,6
Sticker | Boombl4 (Holo) | Stockholm 2021,0.07,84
Sticker | Boombl4 | Antwerp 2022,0.03,0
Sticker | Boombl4 | Berlin 2019,0.04,0
Sticker | Boombl4 | Boston 2018,2.41,0
Sticker | Boombl4 | Katowice 2019,0.77,0
Sticker | Boombl4 | London 2018,0.28,0
Sticker | Boombl4 | Stockholm 2021,0.02,0
Sticker | Boost (Holo),0.98,0
Sticker | Boris,0.23,0
Sticker | Boris (Holo),1.06,0
Sticker | Bosh (Holo),3.51,0
Sticker | Bossy Burger,0.97,0
Sticker | Brehze (Foil) | Berlin 2019,0.17,1
Sticker | Brehze (Foil) | Katowice 2019,1.38,1
Sticker | Brehze | Berlin 2019,0.02,0
Sticker | Brehze | Katowice 2019,0.11,0
Sticker | Broken Fang,0.05,0
Sticker | Broken Fang (Holo),0.48,98
Sticker | Brollan (Foil) | Katowice 2019,2.18,0
Sticker | Brollan (Glitter) | Antwerp 2022,0.07,0
Sticker | Brollan | Antwerp 2022,0.02,0
Sticker | Brollan | Katowice 2019,0.13,0
Sticker | Bubble Gum Skill Surf (Holo),0.88,5
Sticker | BukAWP,0.62,0
Sticker | Bullet Hell (Foil),3.46,0
Sticker | Bullet Rain,0.41,0
Sticker | Bullet Rain (Foil),4.28,1
Sticker | Burn Them All,0.18,0
Sticker | COLDYY1 (Foil) | Katowice 2019,3.05,0
Sticker | COLDYY1 (Foil) | London 2018,0.73,0
Sticker | COLDYY1 | Katowice 2019,0.23,0
Sticker | CR4ZY (Foil) | Berlin 2019,3.2,0
Sticker | CR4ZY (Holo) | Berlin 2019,0.38,0
Sticker | CR4ZY | Berlin 2019,0.2,2
Sticker | CS On The Mind,0.97,0
Sticker | CS20 Classic (Holo),0.68,1
Sticker | CT in Banana,0.88,0
Sticker | Calyx | Antwerp 2022,0.06,0
Sticker | Calyx | Boston 2018,0.87,0
Sticker | Camper,0.35,0
Sticker | Camper (Foil),2.96,0
Sticker | Candy Buttery (Holo),1.13,0
Sticker | Cat Call,0.98,0
Sticker | CeRq (Foil) | Berlin 2019,0.2,17
Sticker | CeRq (Foil) | Katowice 2019,1.4,1
Sticker | CeRq | Berlin 2019,0.02,0
Sticker | CeRq | Katowice 2019,0.13,0
Sticker | Cerberus,0.38,1
Sticker | Chabo,0.6,1
Sticker | Chaos Marine (Foil),5.33,6
Sticker | Cheongsam,1.37,0
Sticker | Cheongsam (Holo),1.82,0
Sticker | Chi Bomb,1.07,25
Sticker | Chicken Lover,0.24,0
Sticker | Chicken Strike,0.85,0
Sticker | Chicken of the Sky,0.16,0
Sticker | Chief,0.15,14
Sticker | Chief (Foil),1.15,0
Sticker | Chief (Holo),0.48,0
Sticker | Cloud9 (Foil) | Boston 2018,91.66,0
Sticker | Cloud9 (Foil) | Cluj-Napoca 2015,22.78,0
Sticker | Cloud9 (Foil) | Katowice 2019,19.4,1
Sticker | Cloud9 (Foil) | London 2018,24.77,0
Sticker | Cloud9 (Foil) | MLG Columbus 2016,35.21,0
Sticker | Cloud9 (Holo) | Boston 2018,49.73,0
Sticker | Cloud9 (Holo) | Cologne 2014,42.06,2
Sticker | Cloud9 (Holo) | DreamHack 2014,244.93,0
Sticker | Cloud9 (Holo) | London 2018,13.44,2
Sticker | Cloud9 (Holo) | MLG Columbus 2016,18.05,0
Sticker | Cloud9 G2A (Foil) | Cologne 2015,20.12,0
Sticker | Cloud9 G2A | Cologne 2015,3.01,4
Sticker | Cloud9 G2A | Katowice 2015,31.89,0
Sticker | Cloud9 | Boston 2018,3.01,30
Sticker | Cloud9 | Cluj-Napoca 2015,3.11,3
Sticker | Cloud9 | Cologne 2014,8.02,8
Sticker | Cloud9 | DreamHack 2014,24.1,0
Sticker | Cloud9 | Katowice 2019,1.45,46
Sticker | Cloud9 | Krakow 2017,1.71,0
Sticker | Cloud9 | London 2018,1.82,0
Sticker | Cloud9 | MLG Columbus 2016,4.3,1
Sticker | Cluck,0.46,0
Sticker | Cluck (Holo),1.25,0
Sticker | Clutch Or Kick,0.12,1
Sticker | Clutchman (Holo),0.55,0
Sticker | Coiled Strike,0.05,0
Sticker | Coiled Strike (Holo),0.44,113
Sticker | Combine Helmet,0.14,1
Sticker | Combine Helmet (Holo),0.7,0
Sticker | Come Here Boy,0.07,0
Sticker | Complexity Gaming | Antwerp 2022,0.05,0
Sticker | Copenhagen Flames (Holo) | Stockholm 2021,2.37,124
Sticker | Copenhagen Flames | Antwerp 2022,0.02,0
Sticker | Copenhagen Flames | Stockholm 2021,0.03,0
Sticker | Copenhagen Wolves (Holo) | Cologne 2014,38.43,0
Sticker | Copenhagen Wolves | Cologne 2014,4.34,11
Sticker | Coral Skill Surf (Holo),0.48,5
Sticker | Cotton Candy Flow (Holo),3.89,67
Sticker | Countdown,0.24,0
Sticker | Countdown (Foil),6.53,0
Sticker | Countdown (Holo),1.05,0
Sticker | Counter Logic Gaming (Foil) | Cologne 2015,13.98,0
Sticker | Counter Logic Gaming (Foil) | Cologne 2016,34.87,0
Sticker | Counter Logic Gaming (Foil) | MLG Columbus 2016,27.17,0
Sticker | Counter Logic Gaming (Holo) | Cologne 2016,19.3,0
Sticker | Counter Logic Gaming (Holo) | MLG Columbus 2016,14.61,2
Sticker | Counter Logic Gaming | Cluj-Napoca 2015,2.61,0
Sticker | Counter Logic Gaming | Cologne 2015,3.73,1
Sticker | Counter Logic Gaming | Cologne 2016,7.04,4
Sticker | Counter Logic Gaming | Katowice 2015,12.87,20
Sticker | Counter Logic Gaming | MLG Columbus 2016,3.77,2
Sticker | Counter-Tech,0.09,82
Sticker | Crimson Web Poison Frog (Foil),2.0,12
Sticker | Crown (Foil),684.63,0
Sticker | Cyber Romanov (Holo),0.82,0
Sticker | DD | London 2018,1.42,0
Sticker | DEVIL | MLG Columbus 2016,1.28,0
Sticker | Dark Water Surf Ava (Foil),0.69,1
Sticker | DavCost (Foil) | Cologne 2015,4.29,0
Sticker | DavCost (Foil) | Katowice 2019,2.66,0
Sticker | DavCost (Foil) | London 2018,1.1,0
Sticker | DavCost | Katowice 2019,0.23,0
Sticker | DavCost | London 2018,0.28,0
Sticker | DeStiNy (Foil) | Berlin 2019,0.21,0
Sticker | DeStiNy | Berlin 2019,0.04,0
Sticker | Dead Eye,0.09,3
Sticker | Dead Eye (Holo),1.0,18
Sticker | DeadFox (Foil) | Berlin 2019,0.13,0
Sticker | DeadFox (Foil) | Katowice 2019,0.69,0
Sticker | DeadFox (Gold) | Berlin 2019,5.41,0
Sticker | DeadFox | Atlanta 2017,3.96,0
Sticker | DeadFox | Berlin 2019,0.02,0
Sticker | DeadFox | Katowice 2019,0.13,1
Sticker | DeadFox | London 2018,0.19,0
Sticker | Death Comes,0.6,1
Sticker | Delicious Tears,0.95,0
Sticker | Dessert Eagle,0.2,0
Sticker | Devouring Flame,0.28,0
Sticker | Devouring Flame (Holo),2.87,0
Sticker | DickStacy (Foil) | Berlin 2019,12.79,0
Sticker | DickStacy (Foil) | Katowice 2019,28.25,7
Sticker | DickStacy | Berlin 2019,6.37,0
Sticker | DickStacy | Katowice 2019,12.82,8
Sticker | Dima (Foil) | Katowice 2019,3.55,1
Sticker | Dima (Foil) | London 2018,1.65,0
Sticker | Dima | Katowice 2019,0.37,0
Sticker | Dima | London 2018,0.58,0
Sticker | Dinked,0.99,1
Sticker | Dirty Money,0.41,2
Sticker | Distinguished Master Guardian,0.11,0
Sticker | Distinguished Master Guardian (Holo),1.06,0
Sticker | Don't Worry,0.1,0
Sticker | Don't Worry (Foil),1.49,1
Sticker | Don't Worry (Holo),0.71,0
"Sticker | Don't Worry, I'm Pro",1.01,1
Sticker | Doomed,1.03,0
Sticker | Door Stuck (Foil),0.57,1
Sticker | Doppler Poison Frog (Foil),3.47,4
Sticker | Doru The Fox,0.91,0
Sticker | Dosia (Foil) | Krakow 2017,8.87,0
Sticker | Dosia | Atlanta 2017,3.71,0
Sticker | Dosia | Boston 2018,0.99,0
Sticker | Dosia | Krakow 2017,1.53,0
Sticker | Dosia | London 2018,0.78,0
Sticker | Double Dip,0.11,0
Sticker | Double Dip (Holo),0.44,0
Sticker | Dr. Dazzles,0.07,0
Sticker | Dragon (Foil),3.24,0
Sticker | Dragon Lore (Foil),13.23,0
Sticker | Dragon Lore Surf Ava (Foil),1.93,0
Sticker | DreamEaters (Foil) | Berlin 2019,0.66,0
Sticker | DreamEaters (Holo) | Berlin 2019,0.22,39
Sticker | DreamEaters | Berlin 2019,0.13,0
Sticker | DreamHack (Foil) | Cluj-Napoca 2015,19.62,0
Sticker | DreamHack Winter 2014,10.98,0
Sticker | DreamHack | Cluj-Napoca 2015,6.85,0
Sticker | Drug War Veteran,1.01,7
Sticker | ELEAGUE (Foil) | Boston 2018,2.53,0
Sticker | ELEAGUE (Holo) | Atlanta 2017,5.84,0
Sticker | ELEAGUE (Holo) | Boston 2018,1.25,0
Sticker | ELEAGUE | Boston 2018,0.81,20
Sticker | ENCE (Foil) | Berlin 2019,0.97,0
Sticker | ENCE (Foil) | Katowice 2019,4.13,0
Sticker | ENCE (Foil) | Stockholm 2021,1.73,94
Sticker | ENCE (Holo) | Berlin 2019,0.3,1
Sticker | ENCE (Holo) | Katowice 2019,0.94,0
Sticker | ENCE | Antwerp 2022,0.05,0
Sticker | ENCE | Berlin 2019,0.21,0
Sticker | ENCE | Katowice 2019,0.3,2
Sticker | ENCE | Stockholm 2021,0.05,0
Sticker | ESC Gaming | DreamHack 2014,17.5,2
Sticker | ESL (Foil) | Cologne 2015,4.36,0
Sticker | ESL (Foil) | Cologne 2016,9.02,0
Sticker | ESL (Holo) | Cologne 2016,3.41,0
Sticker | ESL One Cologne 2014 (Blue),8.66,0
Sticker | ESL One Cologne 2014 (Red),43.19,0
Sticker | ESL One | Katowice 2015,4.66,1
Sticker | ESL | Cologne 2015,2.39,1
Sticker | ESL | Cologne 2016,1.52,4
Sticker | ESPADA (Foil) | 2020 RMR,0.11,10
Sticker | ESPADA (Gold) | 2020 RMR,1.53,39
Sticker | ESPADA (Holo) | 2020 RMR,0.02,0
Sticker | ESPADA | 2020 RMR,0.03,0
Sticker | EZ,0.49,15
Sticker | Easy Peasy,0.79,0
Sticker | Eco Rush,0.99,0
Sticker | Edward (Foil) | Boston 2018,1.81,0
Sticker | Edward (Foil) | Katowice 2019,0.85,0
Sticker | Edward (Foil) | Krakow 2017,12.48,1
Sticker | Edward (Foil) | London 2018,1.1,0
Sticker | Edward | Boston 2018,0.5,0
Sticker | Edward | Cluj-Napoca 2015,1.44,0
Sticker | Edward | Cologne 2015,1.37,0
Sticker | Edward | Cologne 2016,1.22,0
Sticker | Edward | Katowice 2019,0.17,0
Sticker | Edward | Krakow 2017,1.37,0
Sticker | Edward | London 2018,0.29,0
Sticker | Edward | MLG Columbus 2016,0.57,0
Sticker | EliGE (Foil) | Berlin 2019,0.35,1
Sticker | EliGE (Foil) | Katowice 2019,3.24,0
Sticker | EliGE | Antwerp 2022,0.04,0
Sticker | EliGE | Berlin 2019,0.05,0
Sticker | EliGE | Boston 2018,3.86,0
Sticker | EliGE | Cologne 2016,3.11,0
Sticker | EliGE | Katowice 2019,0.3,0
Sticker | EliGE | London 2018,0.62,0
Sticker | EliGE | MLG Columbus 2016,2.52,0
Sticker | Emperor (Foil),8.41,8
Sticker | Enemy Spotted,0.05,0
Sticker | Enemy Spotted (Holo),0.32,86
Sticker | Entropiq (Foil) | Stockholm 2021,12.32,75
Sticker | Entropiq (Holo) | Stockholm 2021,2.21,114
Sticker | Entropiq | Stockholm 2021,0.2,101
Sticker | Entry Fragger,0.28,0
Sticker | Epsilon eSports (Holo) | Cologne 2014,31.88,0
Sticker | Epsilon eSports | Cologne 2014,3.97,0
Sticker | EspiranTo (Gold) | Berlin 2019,6.04,0
Sticker | EspiranTo | Berlin 2019,0.04,0
Sticker | Ethan (Foil) | Katowice 2019,1.32,1
Sticker | Ethan | Berlin 2019,0.05,0
Sticker | Evil Geniuses (Foil) | 2020 RMR,0.1,89
Sticker | Evil Geniuses (Foil) | Stockholm 2021,0.21,123
Sticker | Evil Geniuses (Gold) | 2020 RMR,1.33,4
Sticker | Evil Geniuses (Holo) | 2020 RMR,0.02,0
Sticker | Evil Geniuses (Holo) | Stockholm 2021,0.3,140
Sticker | Evil Geniuses | 2020 RMR,0.03,0
Sticker | Evil Geniuses | Stockholm 2021,0.02,0
Sticker | Ex6TenZ (Foil) | Cologne 2015,10.84,0
Sticker | Ex6TenZ | Cluj-Napoca 2015,3.91,0
Sticker | Ex6TenZ | Cologne 2015,4.43,0
Sticker | Ex6TenZ | London 2018,0.25,0
Sticker | Ex6TenZ | MLG Columbus 2016,1.16,0
Sticker | Extermination,0.53,0
Sticker | Eye Contact (Holo),0.31,4
Sticker | FACEIT (Foil) | London 2018,6.56,0
Sticker | FACEIT (Holo) | London 2018,2.04,0
Sticker | FACEIT | London 2018,1.14,0
Sticker | FL1T (Foil) | Berlin 2019,0.18,1
Sticker | FL1T (Gold) | Stockholm 2021,2.78,2
Sticker | FL1T (Holo) | Stockholm 2021,0.15,48
Sticker | FL1T | Antwerp 2022,0.05,0
Sticker | FL1T | Berlin 2019,0.04,0
Sticker | FL1T | Stockholm 2021,0.02,0
Sticker | FURIA (Foil) | 2020 RMR,0.12,114
Sticker | FURIA (Foil) | Berlin 2019,1.32,0
Sticker | FURIA (Foil) | Katowice 2019,6.35,0
Sticker | FURIA (Foil) | Stockholm 2021,0.36,112
Sticker | FURIA (Gold) | 2020 RMR,2.49,115
Sticker | FURIA (Gold) | Stockholm 2021,10.36,38
Sticker | FURIA (Holo) | 2020 RMR,0.05,0
Sticker | FURIA (Holo) | Berlin 2019,0.25,0
Sticker | FURIA (Holo) | Katowice 2019,24.1,70
Sticker | FURIA (Holo) | Stockholm 2021,1.5,138
Sticker | FURIA | 2020 RMR,0.03,0
Sticker | FURIA | Antwerp 2022,0.02,0
Sticker | FURIA | Berlin 2019,0.1,6
Sticker | FURIA | Katowice 2019,0.84,0
Sticker | FURIA | Stockholm 2021,0.02,0
Sticker | FaNg | Antwerp 2022,0.02,0
Sticker | FaZe (Foil) | 2020 RMR,0.75,6
Sticker | FaZe (Gold) | 2020 RMR,5.65,1
Sticker | FaZe (Holo) | 2020 RMR,0.14,4
Sticker | FaZe Clan (Foil) | Berlin 2019,2.36,5
Sticker | FaZe Clan (Foil) | Boston 2018,45.14,0
Sticker | FaZe Clan (Foil) | Katowice 2019,9.19,0
Sticker | FaZe Clan (Foil) | Krakow 2017,20.93,0
Sticker | FaZe Clan (Foil) | MLG Columbus 2016,12.8,0
Sticker | FaZe Clan (Foil) | Stockholm 2021,2.38,49
Sticker | FaZe Clan (Holo) | Antwerp 2022,6.15,0
Sticker | FaZe Clan (Holo) | Atlanta 2017,38.89,0
Sticker | FaZe Clan (Holo) | Berlin 2019,0.53,2
Sticker | FaZe Clan (Holo) | Boston 2018,28.84,0
Sticker | FaZe Clan (Holo) | Cologne 2016,14.19,0
Sticker | FaZe Clan (Holo) | Katowice 2019,2.48,8
Sticker | FaZe Clan (Holo) | Krakow 2017,14.88,0
Sticker | FaZe Clan (Holo) | London 2018,7.12,0
Sticker | FaZe Clan (Holo) | MLG Columbus 2016,11.72,0
Sticker | FaZe Clan (Holo) | Stockholm 2021,1.79,139
Sticker | FaZe Clan | Atlanta 2017,6.01,4
Sticker | FaZe Clan | Berlin 2019,0.43,0
Sticker | FaZe Clan | Boston 2018,2.42,9
Sticker | FaZe Clan | Cologne 2016,4.4,1
Sticker | FaZe Clan | Katowice 2019,1.15,0
Sticker | FaZe Clan | Krakow 2017,1.38,1
Sticker | FaZe Clan | London 2018,1.03,0
Sticker | FaZe Clan | MLG Columbus 2016,1.5,5
Sticker | FaZe Clan | Stockholm 2021,0.09,0
Sticker | FaZe | 2020 RMR,0.03,0
Sticker | Face Me (Foil),1.68,0
Sticker | Fade Lethal,0.2,47
Sticker | FalleN (Foil) | Berlin 2019,0.89,0
Sticker | FalleN (Foil) | Boston 2018,11.74,0
Sticker | FalleN (Foil) | Cologne 2015,19.1,1
Sticker | FalleN (Foil) | Katowice 2019,2.47,0
Sticker | FalleN (Foil) | Krakow 2017,25.0,0
Sticker | FalleN (Foil) | London 2018,5.18,0
Sticker | FalleN (Gold) | Berlin 2019,15.79,0
Sticker | FalleN | Atlanta 2017,4.17,0
Sticker | FalleN | Berlin 2019,0.3,0
Sticker | FalleN | Boston 2018,3.17,2
Sticker | FalleN | Cluj-Napoca 2015,8.48,1
Sticker | FalleN | Cologne 2016,7.26,0
Sticker | FalleN | Katowice 2019,0.65,0
Sticker | FalleN | Krakow 2017,2.43,2
Sticker | FalleN | London 2018,1.51,0
Sticker | FalleN | MLG Columbus 2016,4.96,0
Sticker | Fancy Koi,0.31,0
Sticker | Fancy Koi (Foil),3.78,0
Sticker | Farlig (Glitter) | Antwerp 2022,0.09,0
Sticker | Farlig | Antwerp 2022,0.02,0
Sticker | Fast Banana,0.17,2
Sticker | Fearsome,0.66,1
Sticker | Fearsome (Holo),1.47,2
Sticker | Fight like a Girl,0.97,0
Sticker | Fire Serpent Surf K (Foil),0.93,1
Sticker | Fire in the Hole (Holo),1.19,0
Sticker | Firestarter (Holo),5.33,0
Sticker | First Blood,1.12,0
Sticker | First Blood (Holo),1.78,0
Sticker | Flame Buttery (Holo),1.07,1
Sticker | Flame Tier6 (Holo),4.01,5
Sticker | Flammable (Foil),155.13,0
Sticker | Flash Gaming (Foil) | Boston 2018,29.5,0
Sticker | Flash Gaming | Boston 2018,1.35,67
Sticker | Flashbang,0.96,0
Sticker | Flashblack (Holo),0.57,0
Sticker | Flick Shotter,0.44,3
Sticker | Flickshot,1.03,0
Sticker | Flipsid3 Tactics (Foil) | Cluj-Napoca 2015,12.24,0
Sticker | Flipsid3 Tactics (Foil) | Cologne 2015,15.35,1
Sticker | Flipsid3 Tactics (Foil) | MLG Columbus 2016,23.71,2
Sticker | Flipsid3 Tactics (Holo) | Atlanta 2017,42.58,0
Sticker | Flipsid3 Tactics (Holo) | Boston 2018,12.72,1
Sticker | Flipsid3 Tactics (Holo) | Cologne 2016,13.35,0
Sticker | Flipsid3 Tactics (Holo) | Krakow 2017,9.04,2
Sticker | Flipsid3 Tactics (Holo) | MLG Columbus 2016,7.61,0
Sticker | Flipsid3 Tactics | Atlanta 2017,7.36,10
Sticker | Flipsid3 Tactics | Boston 2018,5.15,0
Sticker | Flipsid3 Tactics | Cluj-Napoca 2015,4.31,0
Sticker | Flipsid3 Tactics | Cologne 2015,4.8,0
Sticker | Flipsid3 Tactics | Cologne 2016,5.49,0
Sticker | Flipsid3 Tactics | Katowice 2015,21.91,0
Sticker | Flipsid3 Tactics | Krakow 2017,4.23,1
Sticker | Flipsid3 Tactics | MLG Columbus 2016,4.45,0
Sticker | Fnatic (Foil) | 2020 RMR,0.68,8
Sticker | Fnatic (Foil) | Cluj-Napoca 2015,5.99,1
Sticker | Fnatic (Foil) | Cologne 2015,8.74,0
Sticker | Fnatic (Foil) | Katowice 2019,8.48,0
Sticker | Fnatic (Foil) | Krakow 2017,14.23,1
Sticker | Fnatic (Foil) | London 2018,6.07,0
Sticker | Fnatic (Foil) | MLG Columbus 2016,14.47,0
Sticker | Fnatic (Gold) | 2020 RMR,2.76,7
Sticker | Fnatic (Holo) | 2020 RMR,0.11,105
Sticker | Fnatic (Holo) | Atlanta 2017,46.49,0
Sticker | Fnatic (Holo) | Boston 2018,7.04,0
Sticker | Fnatic (Holo) | Cologne 2014,20.63,0
Sticker | Fnatic (Holo) | Cologne 2016,6.91,12
Sticker | Fnatic (Holo) | DreamHack 2014,108.09,0
Sticker | Fnatic (Holo) | Katowice 2015,151.64,0
Sticker | Fnatic (Holo) | Katowice 2019,2.13,1
Sticker | Fnatic (Holo) | Krakow 2017,3.54,11
Sticker | Fnatic (Holo) | London 2018,2.35,7
Sticker | Fnatic (Holo) | MLG Columbus 2016,6.6,0
Sticker | Fnatic | 2020 RMR,0.02,0
Sticker | Fnatic | Atlanta 2017,2.52,20
Sticker | Fnatic | Boston 2018,1.44,23
Sticker | Fnatic | Cluj-Napoca 2015,1.31,4
Sticker | Fnatic | Cologne 2014,4.19,21
Sticker | Fnatic | Cologne 2015,1.51,3
Sticker | Fnatic | Cologne 2016,1.85,0
Sticker | Fnatic | DreamHack 2014,10.4,0
Sticker | Fnatic | Katowice 2015,10.83,2
Sticker | Fnatic | Katowice 2019,0.99,0
Sticker | Fnatic | Krakow 2017,1.13,0
Sticker | Fnatic | London 2018,0.97,0
Sticker | Fnatic | MLG Columbus 2016,1.26,1
Sticker | Fools Gold Wave Rider,0.09,0
Sticker | Forester | Berlin 2019,0.02,0
Sticker | Forge Tier6 (Holo),2.45,0
Sticker | Forty Two,0.67,3
Sticker | Fowl Play,0.26,0
Sticker | Fowl Play (Holo),1.13,0
Sticker | Free Hugs,0.27,0
Sticker | Free Hugs (Holo),1.08,0
Sticker | Freeman (Foil) | Berlin 2019,0.28,0
Sticker | Freeman (Foil) | Katowice 2019,2.23,0
Sticker | Freeman | Berlin 2019,0.05,0
Sticker | Friend Code,0.16,1
Sticker | Friendly Fire,0.55,0
Sticker | Friendly Fire (Holo),1.32,0
Sticker | FugLy (Foil) | Katowice 2019,1.06,1
Sticker | FugLy | Katowice 2019,0.19,0
Sticker | Furlan (Foil) | Cologne 2015,3.46,0
Sticker | G2 (Foil) | 2020 RMR,0.67,7
Sticker | G2 (Gold) | 2020 RMR,4.44,53
Sticker | G2 (Holo) | 2020 RMR,0.13,13
Sticker | G2 Esports (Foil) | Berlin 2019,2.8,2
Sticker | G2 Esports (Foil) | Cluj-Napoca 2015,8.25,0
Sticker | G2 Esports (Foil) | Cologne 2016,20.91,0
Sticker | G2 Esports (Foil) | Katowice 2019,7.79,2
Sticker | G2 Esports (Foil) | London 2018,11.12,1
Sticker | G2 Esports (Foil) | MLG Columbus 2016,14.22,2
Sticker | G2 Esports (Holo) | Atlanta 2017,72.25,0
Sticker | G2 Esports (Holo) | Berlin 2019,0.78,0
Sticker | G2 Esports (Holo) | Boston 2018,5.59,0
Sticker | G2 Esports (Holo) | Cologne 2016,10.34,4
Sticker | G2 Esports (Holo) | Katowice 2019,2.97,4
Sticker | G2 Esports (Holo) | Krakow 2017,8.11,0
Sticker | G2 Esports (Holo) | London 2018,5.08,4
Sticker | G2 Esports (Holo) | MLG Columbus 2016,8.32,1
Sticker | G2 Esports | Atlanta 2017,6.23,0
Sticker | G2 Esports | Berlin 2019,0.44,0
Sticker | G2 Esports | Boston 2018,1.02,25
Sticker | G2 Esports | Cluj-Napoca 2015,2.61,0
Sticker | G2 Esports | Cologne 2016,4.63,0
Sticker | G2 Esports | Katowice 2019,1.56,0
Sticker | G2 Esports | Krakow 2017,0.86,0
Sticker | G2 Esports | London 2018,1.25,3
Sticker | G2 Esports | MLG Columbus 2016,2.95,0
Sticker | G2 Esports | Stockholm 2021,0.02,0
Sticker | G2 | 2020 RMR,0.02,0
Sticker | GODSENT (Foil) | 2020 RMR,0.17,88
Sticker | GODSENT (Foil) | Stockholm 2021,0.23,89
Sticker | GODSENT (Gold) | 2020 RMR,2.02,35
Sticker | GODSENT (Holo) | 2020 RMR,0.05,0
Sticker | GODSENT (Holo) | Stockholm 2021,0.56,1
Sticker | GODSENT | 2020 RMR,0.02,0
Sticker | GODSENT | Atlanta 2017,1.47,0
Sticker | GODSENT | Stockholm 2021,0.02,0
Sticker | Gambit (Holo) | Krakow 2017,5.53,8
Sticker | Gambit Gaming (Foil) | MLG Columbus 2016,9.01,0
Sticker | Gambit Gaming (Holo) | Atlanta 2017,19.44,10
Sticker | Gambit Gaming (Holo) | Cologne 2016,8.21,0
Sticker | Gambit Gaming (Holo) | MLG Columbus 2016,3.18,2
Sticker | Gambit Gaming | MLG Columbus 2016,1.31,0
Sticker | Gambit Gaming | Stockholm 2021,0.03,0
Sticker | Gambit | Krakow 2017,0.83,1
Sticker | GeT_RiGhT (Foil) | Berlin 2019,0.27,50
Sticker | GeT_RiGhT (Foil) | Cologne 2016,11.61,0
Sticker | GeT_RiGhT (Foil) | Katowice 2019,1.14,0
Sticker | GeT_RiGhT (Foil) | London 2018,3.59,0
Sticker | GeT_RiGhT (Gold) | Berlin 2019,10.25,0
Sticker | GeT_RiGhT | Berlin 2019,0.05,0
Sticker | GeT_RiGhT | Cluj-Napoca 2015,1.23,0
Sticker | GeT_RiGhT | Cologne 2015,1.1,2
Sticker | GeT_RiGhT | Cologne 2016,2.36,0
Sticker | GeT_RiGhT | Katowice 2019,0.17,0
Sticker | GeT_RiGhT | London 2018,0.42,1
Sticker | GeT_RiGhT | MLG Columbus 2016,0.91,0
Sticker | Gen.G (Foil) | 2020 RMR,0.11,4
Sticker | Gen.G (Gold) | 2020 RMR,1.41,0
Sticker | Gen.G (Holo) | 2020 RMR,0.02,0
Sticker | Gen.G | 2020 RMR,0.03,0
Sticker | Get Clucked,0.19,28
Sticker | Global Elite,0.68,1
Sticker | Global Elite (Foil),12.33,0
Sticker | Gnome Mercy,0.08,0
Sticker | God of Fortune,0.24,0
Sticker | Gold Nova,0.91,0
Sticker | Gold Nova (Holo),2.0,0
Sticker | Gold Web,0.09,82
Sticker | Gold Web (Foil),1.36,123
Sticker | Golden (Foil) | Berlin 2019,0.14,0
Sticker | Golden (Foil) | Boston 2018,2.31,0
Sticker | Golden (Foil) | Katowice 2019,2.96,0
Sticker | Golden (Foil) | London 2018,1.45,0
Sticker | Golden (Gold) | Berlin 2019,7.07,0
Sticker | Golden | Berlin 2019,0.02,0
Sticker | Golden | Boston 2018,0.55,0
Sticker | Golden | Katowice 2019,0.3,0
Sticker | Golden | London 2018,0.27,0
Sticker | Good Game,1.58,3
Sticker | Good Luck,1.79,6
Sticker | Gratisfaction (Foil) | Berlin 2019,0.1,0
Sticker | Gratisfaction (Foil) | Katowice 2019,1.1,0
Sticker | Gratisfaction (Gold) | Berlin 2019,4.82,0
Sticker | Gratisfaction | Berlin 2019,0.02,0
Sticker | Gratisfaction | Katowice 2019,0.13,0
Sticker | Grayhound Gaming (Foil) | Berlin 2019,0.53,0
Sticker | Grayhound Gaming (Foil) | Katowice 2019,1.52,0
Sticker | Grayhound Gaming (Holo) | Berlin 2019,0.17,0
Sticker | Grayhound Gaming (Holo) | Katowice 2019,1.58,0
Sticker | Grayhound Gaming | Berlin 2019,0.18,0
